id,name,city_id
1912,Mammoth Cave National Park,15504
1913,Barnsdall Gallery Theatre,19285
1914,Channel Islands National Park,20056
1915,Sun Valley Youth Arts Center,18866
1916,Guadalupe Mountains National Park,21288
1917,Hollyhock House,9759
1918,Art in the Park at Hermon Park,20609
1919,Joshua Tree National Park,19787
1920,Redwood National Park,10562
1921,Great Sand Dunes National Park and Preserve,4731
1922,Olympic National Park,7901
1923,Shenandoah National Park,8046
1924,Voyageurs National Park,14667
1925,Wind Cave National Park,805
1926,Congaree National Park,17107
1927,Guadalupe Mountains National Park,535
1928,Redwood National Park,3415
1929,Banning's Landing Community Arts Center,10143
1930,Hot Springs National Park,14262
1931,Watts Towers Campus - Watts Towers,9653
1932,Great Smoky Mountains National Park,5735
1933,Van Nuys World Airport,20053
1934,Glacier National Park,17225
1935,Crater Lake National Park,10144
1936,Lankershim Arts Center,12416
1937,Badlands National Park,20271
1938,Guadalupe Mountains National Park,2291
1939,Hot Springs National Park,109
1940,Los Angeles Theatre Center,9238
1941,Isle Royale National Park,18323
1942,Cuyahoga Valley National Park,15834
1943,Hot Springs National Park,9535
1944,Guadalupe Mountains National Park,7196
1945,Glacier National Park,10384
1946,William Reagh - LA Photography Center,4866
1947,Biscayne National Park,7143
1948,Hawaii Volcanoes National Park,5612
1949,Dry Tortugas National Park,7207
1950,North Cascades National Park,20732
1951,Sequoia and Kings Canyon National Parks,5034
1952,Wind Cave National Park,3769
1953,McGroarty Arts Center,10399
1954,Shenandoah National Park,14807
1955,Lincoln Heights Youth Arts Center,16767
1956,Glacier National Park,2240
1957,Lincoln Heights Youth Arts Center,5348
1958,Lincoln Heights Youth Arts Center,8344
1959,Kenai Fjords National Park,2689
1960,Denali National Park and Preserve,4325
1961,Kobuk Valley National Park,1245
1962,Guadalupe Mountains National Park,12303
1963,Rocky Mountain National Park,13196
1964,North Cascades National Park,6484
1965,Death Valley National Park,5371
1966,Badlands National Park,18378
1967,Capitol Reef National Park,10970
1968,Shenandoah National Park,12025
1969,Biscayne National Park,2221
1970,Grand Canyon National Park,12505
1971,Wrangell - St Elias National Park and Preserve,18070
1972,Lankershim Arts Center,15356
1973,Nate Holden Performing Arts Center,2106
1974,Los Angeles Theatre Center,5108
1975,Banning's Landing Community Arts Center,6038
1976,Hawaii Volcanoes National Park,7810
1977,Watts Towers Campus - Watts Towers Arts Center,21286
1978,Mount Rainier National Park,1904
1979,Bryce Canyon National Park,344
1980,Isle Royale National Park,9521
1981,Grand Canyon National Park,673
1982,Sequoia and Kings Canyon National Parks,15575
1983,Saguaro National Park,3491
1984,Art in the Park at Hermon Park,12317
1985,Everglades National Park,11407
1986,Sequoia and Kings Canyon National Parks,738
1987,Yellowstone National Park,7531
1988,Capitol Reef National Park,15099
1989,Kobuk Valley National Park,16749
1990,Lassen Volcanic National Park,20418
1991,Shenandoah National Park,2370
1992,Madrid Theatre,1539
1993,Hawaii Volcanoes National Park,19542
1994,Nate Holden Performing Arts Center,8796
1995,Saguaro National Park,8791
1996,Everglades National Park,8443
1997,Great Smoky Mountains National Park,1118
1998,Encino Arts and Cultural Center,16725
1999,Mount Rainier National Park,16012
2000,Van Nuys World Airport,633
2001,Encino Arts and Cultural Center,11588
2002,Guadalupe Mountains National Park,3607
2003,Hawaii Volcanoes National Park,4181
2004,Warner Grand Theatre,1169
2005,Capitol Reef National Park,4320
2006,Crater Lake National Park,18341
2007,Black Canyon of the Gunnison National Park,9502
2008,Death Valley National Park,2165
2009,Voyageurs National Park,18639
2010,Sequoia and Kings Canyon National Parks,1288
2011,Lake Clark National Park and Preserve,18291
2012,Yellowstone National Park,9781
2013,Voyageurs National Park,20821
2014,Joshua Tree National Park,10863
2015,Watts Towers Campus - Charles Mingus Youth Arts Center,12669
2016,Big Bend National Park,12156
2017,Nate Holden Performing Arts Center,15587
2018,Cuyahoga Valley National Park,19336
2019,Glacier Bay National Park and Preserve,2100
2020,Van Nuys World Airport,7786
2021,Van Nuys World Airport,16155
2022,Barnsdall Gallery Theatre,9463
2023,Everglades National Park,20438
2024,Lake Clark National Park and Preserve,8296
2025,Black Canyon of the Gunnison National Park,11762
2026,Isle Royale National Park,3325
2027,Glacier Bay National Park and Preserve,18675
2028,Yosemite National Park,17952
2029,Canyonlands National Park,17420
2030,Redwood National Park,13436
2031,Watts Towers Campus - Charles Mingus Youth Arts Center,17059
2032,Katmai National Park and Preserve,20456
2033,Joshua Tree National Park,11621
2034,Lankershim Arts Center,16503
2035,Voyageurs National Park,16373
2036,Glacier Bay National Park and Preserve,7899
2037,Kenai Fjords National Park,5012
2038,Barnsdall Junior Arts Center,9375
2039,Sun Valley Youth Arts Center,6279
2040,Watts Towers Campus - Watts Towers,1154
2041,Sequoia and Kings Canyon National Parks,973
2042,North Cascades National Park,17746
2043,Art in the Park at Hermon Park,15384
2044,Joshua Tree National Park,16311
2045,Big Bend National Park,10374
2046,William Reagh - LA Photography Center,2484
2047,Yosemite National Park,7111
2048,Everglades National Park,8488
2049,Nate Holden Performing Arts Center,4614
2050,Kenai Fjords National Park,11583
2051,Watts Towers Campus - Charles Mingus Youth Arts Center,18728
2052,Great Smoky Mountains National Park,4116
2053,Canyonlands National Park,9623
2054,Canyonlands National Park,17199
2055,Denali National Park and Preserve,10117
2056,Barnsdall Art Center,13993
2057,Art in the Park at Hermon Park,2540
2058,Banning's Landing Community Arts Center,4003
2059,Barnsdall Junior Arts Center,21596
2060,Gates Of The Arctic National Park and Preserve,14177
2061,Manchester Youth Arts Center,6393
2062,Canyonlands National Park,16520
2063,Center for the Arts Eagle Rock,19528
2064,Arches National Park,13010
2065,Lassen Volcanic National Park,13501
2066,Vision Theatre,19229
2067,Wrangell - St Elias National Park and Preserve,8440
2068,Capitol Reef National Park,9549
2069,Great Sand Dunes National Park and Preserve,13266
2070,Wrangell - St Elias National Park and Preserve,20756
2071,Great Sand Dunes National Park and Preserve,16240
2072,Sun Valley Youth Arts Center,11445
2073,Encino Arts and Cultural Center,16026
2074,Olympic National Park,5489
2075,Voyageurs National Park,16117
2076,Lankershim Arts Center,14131
2077,Isle Royale National Park,7406
2078,Los Angeles Theatre Center,6674
2079,Denali National Park and Preserve,17997
2080,Grand Teton National Park,10205
2081,Mammoth Cave National Park,3145
2082,Olympic National Park,3755
2083,Isle Royale National Park,7246
2084,Lincoln Heights Youth Arts Center,20744
2085,Van Nuys World Airport,15108
2086,Los Angeles Theatre Center,12519
2087,Guadalupe Mountains National Park,18372
2088,Black Canyon of the Gunnison National Park,3651
2089,Watts Towers Campus - Charles Mingus Youth Arts Center,13390
2090,Grand Teton National Park,17386
2091,McGroarty Arts Center,11510
2092,Manchester Youth Arts Center,14145
2093,Van Nuys World Airport,18215
2094,Los Angeles Theatre Center,18339
2095,Glacier Bay National Park and Preserve,14090
2096,Petrified Forest National Park,9219
2097,Biscayne National Park,1744
2098,Great Smoky Mountains National Park,10782
2099,Encino Arts and Cultural Center,8593
2100,Hot Springs National Park,18945
2101,Joshua Tree National Park,5895
2102,Bryce Canyon National Park,17825
2103,Guadalupe Mountains National Park,7469
2104,Wrangell - St Elias National Park and Preserve,21514
2105,Great Smoky Mountains National Park,14598
2106,Banning's Landing Community Arts Center,20018
2107,Glacier National Park,4827
2108,Mammoth Cave National Park,21901
2109,Hollyhock House,13611
2110,William Reagh - LA Photography Center,21619
2111,Petrified Forest National Park,16502
2112,Lincoln Heights Youth Arts Center,17577
2113,Sequoia and Kings Canyon National Parks,20723
2114,Cuyahoga Valley National Park,6348
2115,Lankershim Arts Center,5990
2116,Canyonlands National Park,20190
2117,Crater Lake National Park,10133
2118,Denali National Park and Preserve,8600
2119,Death Valley National Park,15163
2120,Isle Royale National Park,20356
2121,Warner Grand Theatre,19198
2122,Kenai Fjords National Park,18431
2123,Carlsbad Caverns National Park,12250
2124,Denali National Park and Preserve,21156
2125,McGroarty Arts Center,13993
2126,Watts Towers Campus - Watts Towers Arts Center,1270
2127,Big Bend National Park,9854
2128,Watts Towers Campus - Watts Towers,16406
2129,Mammoth Cave National Park,9428
2130,Kenai Fjords National Park,51
2131,Hawaii Volcanoes National Park,2952
2132,Barnsdall Junior Arts Center Gallery,464
2133,Van Nuys World Airport,18831
2134,Shenandoah National Park,21616
2135,Grand Teton National Park,16730
2136,Olympic National Park,16540
2137,Watts Towers Campus - Noah Purifoy Gallery,14396
2138,Guadalupe Mountains National Park,9466
2139,Madrid Theatre,692
2140,Manchester Youth Arts Center,2243
2141,Barnsdall Junior Arts Center Gallery,20370
2142,Vision Theatre,20099
2143,Hollyhock House,2290
2144,Lassen Volcanic National Park,6858
2145,Grand Canyon National Park,16676
2146,Denali National Park and Preserve,10798
2147,Joshua Tree National Park,13296
2148,Madrid Theatre,3208
2149,Watts Towers Campus - Charles Mingus Youth Arts Center,7382
2150,Canoga Park Youth Arts Center,7201
2151,Capitol Reef National Park,19080
2152,Crater Lake National Park,18583
2153,Watts Towers Campus - Watts Towers Arts Center,17504
2154,Madrid Theatre,19543
2155,Los Angeles Theatre Center,4465
2156,Watts Towers Campus - Charles Mingus Youth Arts Center,15385
2157,Banning's Landing Community Arts Center,13880
2158,Haleakala National Park,17094
2159,Channel Islands National Park,15952
2160,Shenandoah National Park,5100
2161,Wind Cave National Park,10774
2162,Vision Theatre,7565
2163,Gates Of The Arctic National Park and Preserve,10561
2164,Congaree National Park,8221
2165,Voyageurs National Park,3424
2166,Redwood National Park,4014
2167,Petrified Forest National Park,4931
2168,Lincoln Heights Youth Arts Center,17092
2169,Kenai Fjords National Park,8884
2170,Yosemite National Park,850
2171,Vision Theatre,8411
2172,Los Angeles Theatre Center,1470
2173,Congaree National Park,3398
2174,Carlsbad Caverns National Park,7696
2175,Grand Teton National Park,1209
2176,Pinnacles National Park,1204
2177,Wind Cave National Park,4901
2178,Death Valley National Park,20155
2179,Gates Of The Arctic National Park and Preserve,12601
2180,Everglades National Park,7257
2181,Petrified Forest National Park,7857
2182,Warner Grand Theatre,3706
2183,William Reagh - LA Photography Center,221
2184,Watts Towers Campus - Dr. Joseph and Bootsie Howard Gallery,1636
2185,Watts Towers Campus - Noah Purifoy Gallery,7309
2186,Glacier Bay National Park and Preserve,5772
2187,Shenandoah National Park,2117
2188,Madrid Theatre,2588
2189,Saguaro National Park,3748
2190,Redwood National Park,9052
2191,Isle Royale National Park,21659
2192,Art in the Park at Hermon Park,17149
2193,Great Basin National Park,8841
2194,Voyageurs National Park,10176
2195,Great Sand Dunes National Park and Preserve,7517
2196,Voyageurs National Park,13519
2197,Channel Islands National Park,18159
2198,Sequoia and Kings Canyon National Parks,16934
2199,Dry Tortugas National Park,15437
2200,Grand Teton National Park,15907
2201,Vision Theatre,6406
2202,Saguaro National Park,5288
2203,Lankershim Arts Center,8262
2204,William Grant Still Art Center,13743
2205,Banning's Landing Community Arts Center,12061
2206,Watts Towers Campus - Dr. Joseph and Bootsie Howard Gallery,8097
2207,Great Basin National Park,16199
2208,Vision Theatre,10916
2209,Katmai National Park and Preserve,20536
2210,Denali National Park and Preserve,6897
2211,Yellowstone National Park,2136
2212,Kenai Fjords National Park,17526
2213,Big Bend National Park,20714
2214,Mesa Verde National Park,6478
2215,Canyonlands National Park,3687
2216,Zion National Park,3495
2217,Badlands National Park,2227
2218,Los Angeles Municipal Art Gallery,14167
2219,Hollyhock House,17576
2220,North Cascades National Park,5663
2221,Dry Tortugas National Park,18223
2222,Olympic National Park,6096
2223,Wind Cave National Park,4882
2224,Dry Tortugas National Park,10435
2225,Madrid Theatre,18789
2226,Crater Lake National Park,14000
2227,Encino Arts and Cultural Center,3137
2228,Redwood National Park,6873
2229,North Cascades National Park,17337
2230,Manchester Youth Arts Center,17919
2231,Lassen Volcanic National Park,15780
2232,Manchester Youth Arts Center,20796
2233,Wrangell - St Elias National Park and Preserve,437
2234,Watts Towers Campus - Noah Purifoy Gallery,18795
2235,Wind Cave National Park,4291
2236,Canyonlands National Park,16835
2237,Denali National Park and Preserve,7014
2238,Grand Canyon National Park,11874
2239,Biscayne National Park,13736
2240,William Reagh - LA Photography Center,20124
2241,Haleakala National Park,7775
2242,Glacier Bay National Park and Preserve,21424
2243,Voyageurs National Park,15912
2244,Watts Towers Campus - Watts Towers Arts Center,8651
2245,Wrangell - St Elias National Park and Preserve,12304
2246,Shenandoah National Park,17506
2247,Black Canyon of the Gunnison National Park,21742
2248,Hawaii Volcanoes National Park,8553
2249,Canyonlands National Park,17880
2250,Manchester Youth Arts Center,580
2251,Zion National Park,10464
2252,Petrified Forest National Park,2517
2253,Death Valley National Park,9437
2254,Van Nuys World Airport,8947
2255,McGroarty Arts Center,13558
2256,Haleakala National Park,12074
2257,Glacier Bay National Park and Preserve,618
2258,Barnsdall Art Center,4602
2259,Crater Lake National Park,2939
2260,Nate Holden Performing Arts Center,14024
2261,McGroarty Arts Center,20207
2262,Rocky Mountain National Park,18782
2263,Watts Towers Campus - Watts Towers,1559
2264,Glacier Bay National Park and Preserve,5400
2265,Zion National Park,13479
2266,Barnsdall Art Center,21645
2267,Encino Arts and Cultural Center,1548
2268,Katmai National Park and Preserve,21333
2269,Lake Clark National Park and Preserve,9711
2270,Sequoia and Kings Canyon National Parks,3463
2271,Isle Royale National Park,18951
2272,Capitol Reef National Park,12506
2273,Watts Towers Campus - Watts Towers,19377
2274,Carlsbad Caverns National Park,21351
2275,Katmai National Park and Preserve,15164
2276,McGroarty Arts Center,18955
2277,William Reagh - LA Photography Center,11286
2278,Pinnacles National Park,10685
2279,Petrified Forest National Park,21021
2280,Rocky Mountain National Park,13915
2281,Encino Arts and Cultural Center,9271
2282,Lincoln Heights Youth Arts Center,13396
2283,Yellowstone National Park,15681
2284,Art in the Park at Hermon Park,6496
