release_num,release_name,release_year,musician_name,musician_instruments
ECM 1164,Abercrombie Quartet  ,1980,John Abercrombie,guitar
ECM 1164,Abercrombie Quartet  ,1980,John Abercrombie,mandolin guitar
ECM 1164,Abercrombie Quartet  ,1980,George Mraz,bass
ECM 1164,Abercrombie Quartet  ,1980,Peter Donald,drums
ECM 1165,"Art Lande, Gary Peacock, Eliot Zigmund - Shift In The Wind  ",1980,Art Lande,piano
ECM 1165,"Art Lande, Gary Peacock, Eliot Zigmund - Shift In The Wind  ",1980,Gary Peacock,bass
ECM 1165,"Art Lande, Gary Peacock, Eliot Zigmund - Shift In The Wind  ",1980,Eliot Zigmund,drums
ECM 1166,Enrico Rava Quartet - Ah  ,1980,Enrico Rava,trumpet
ECM 1166,Enrico Rava Quartet - Ah  ,1980,Franco D'Andrea,piano
ECM 1166,Enrico Rava Quartet - Ah  ,1980,Giovanni Tommaso,bass
ECM 1166,Enrico Rava Quartet - Ah  ,1980,Bruce Ditmas,drums
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Lester Bowie,trumpet
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,sopranino
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,soprano
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,alto
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,tenor
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,baritone
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,bass sax
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,bass clarinet
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,B flat clarinet
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,bassoon
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,piccolo
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,flute
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,alto flute
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,conch shells
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,vibraharp
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,celeste
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,gongs
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,congas
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Joseph Jarman,whistle
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Roscoe Mitchell,sopranino
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Roscoe Mitchell,alto
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Roscoe Mitchell,tenor
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Roscoe Mitchell,baritone
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Roscoe Mitchell,bass sax
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Roscoe Mitchell,piccolo
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Roscoe Mitchell,flute
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Roscoe Mitchell,B flat clarinet
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Roscoe Mitchell,gongs
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Roscoe Mitchell,glockenspiel
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Roscoe Mitchell,congas
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Malachi Favors,bass
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Malachi Favors,percussion
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Malachi Favors,melodica
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Malachi Favors,vocals
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Famoudou Don Moye,Sun percussion: drums
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Famoudou Don Moye,bells
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Famoudou Don Moye,bikehorns
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Famoudou Don Moye,congas
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Famoudou Don Moye,timpani
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Famoudou Don Moye,bongos
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Famoudou Don Moye,chimes
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Famoudou Don Moye,gongs
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Famoudou Don Moye,conch shells
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Famoudou Don Moye,whistles
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Famoudou Don Moye,woodblock
ECM 1167,Art Ensemble Of Chicago - Full Force  ,1980,Famoudou Don Moye,cowbell
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Marshall Farr,trumpet
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,James Hamlin,trumpet
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Douglas Hedwig,trumpet
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,James Dooley,trumpet
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Mort Silver,flute
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Richard Cohen,clarinet
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Virgil Blackwell,clarinet
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Ed Joffe,soprano sax
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Vincent Gnojek,soprano sax
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Shem Guibbory,violin
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Robert Chausow,violin
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Ruth Siegler,viola
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Claire Bergmann,viola
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Michael Finckel,cello
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Chris Finckel,cello
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Judith Sugarman,contrabass
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Lewis Paer,contrabass
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,David Van Tieghem,xylophone
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Bob Becker,xylophone
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Gary Schall,marimba
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Richard Schwarz,marimba
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Glen Velez,marimba
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Russ Hartenberger,marimba
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,James Preiss,vibes
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Edmund Niemann,piano
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Steve Reich,piano
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Nurit Tilles,piano
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Larry Karush,piano
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Jay Clayton,voice
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Elizabeth Arnold,voice
ECM 1168 (NS),Steve Reich - Octet / Music For A Large Ensemble / Violin Phase  ,1980,Steve Reich,composer
ECM 1169,"Jan Garbarek, Kjell Johnsen - Aftenland  ",1980,Jan Garbarek,tenor
ECM 1169,"Jan Garbarek, Kjell Johnsen - Aftenland  ",1980,Jan Garbarek,soprano sax
ECM 1169,"Jan Garbarek, Kjell Johnsen - Aftenland  ",1980,Jan Garbarek,wood flute
ECM 1169,"Jan Garbarek, Kjell Johnsen - Aftenland  ",1980,Kjell Johnsen,pipe organ
ECM 1170,"Charlie Haden, Jan Garbarek, Egberto Gismonti - Folk Songs  ",1981,Jan Garbarek,tenor
ECM 1170,"Charlie Haden, Jan Garbarek, Egberto Gismonti - Folk Songs  ",1981,Jan Garbarek,soprano sax
ECM 1170,"Charlie Haden, Jan Garbarek, Egberto Gismonti - Folk Songs  ",1981,Egberto Gismonti,8-string guitar
ECM 1170,"Charlie Haden, Jan Garbarek, Egberto Gismonti - Folk Songs  ",1981,Egberto Gismonti,super 8-string guitar
ECM 1170,"Charlie Haden, Jan Garbarek, Egberto Gismonti - Folk Songs  ",1981,Egberto Gismonti,piano
ECM 1170,"Charlie Haden, Jan Garbarek, Egberto Gismonti - Folk Songs  ",1981,Charlie Haden,bass
ECM 1171/72,"Keith Jarrett, Jan Garbarek, Palle Danielsson, Jon Christensen - Nude Ants  ",1980,Jan Garbarek,soprano
ECM 1171/72,"Keith Jarrett, Jan Garbarek, Palle Danielsson, Jon Christensen - Nude Ants  ",1980,Jan Garbarek,tenor sax
ECM 1171/72,"Keith Jarrett, Jan Garbarek, Palle Danielsson, Jon Christensen - Nude Ants  ",1980,Keith Jarrett,piano
ECM 1171/72,"Keith Jarrett, Jan Garbarek, Palle Danielsson, Jon Christensen - Nude Ants  ",1980,Keith Jarrett,timbales
ECM 1171/72,"Keith Jarrett, Jan Garbarek, Palle Danielsson, Jon Christensen - Nude Ants  ",1980,Keith Jarrett,percussion
ECM 1171/72,"Keith Jarrett, Jan Garbarek, Palle Danielsson, Jon Christensen - Nude Ants  ",1980,Palle Danielsson,bass
ECM 1171/72,"Keith Jarrett, Jan Garbarek, Palle Danielsson, Jon Christensen - Nude Ants  ",1980,Jon Christensen,drums
ECM 1171/72,"Keith Jarrett, Jan Garbarek, Palle Danielsson, Jon Christensen - Nude Ants  ",1980,Jon Christensen,percussion
ECM 1173,Ralph Towner - Solo Concert  ,1980,Ralph Towner,12-string guitar
ECM 1173,Ralph Towner - Solo Concert  ,1980,Ralph Towner,classical guitar
ECM 1174,G.I. Gurdjieff - Sacred Hymns -- Keith Jarrett  ,1980,Keith Jarrett,piano
ECM 1174,G.I. Gurdjieff - Sacred Hymns -- Keith Jarrett  ,1980,Georges Ivanovitch Gurdjieff,composer
ECM 1175,"Keith Jarrett - The Celestial Hawk - For Orchestra, Percussion And Piano  ",1980,Keith Jarrett,piano
ECM 1175,"Keith Jarrett - The Celestial Hawk - For Orchestra, Percussion And Piano  ",1980,Christopher Keene,conductor
ECM 1175,"Keith Jarrett - The Celestial Hawk - For Orchestra, Percussion And Piano  ",1980,Syracuse Symphony,conductor
ECM 1175,"Keith Jarrett - The Celestial Hawk - For Orchestra, Percussion And Piano  ",1980,Keith Jarrett,composer
ECM 1176,John Clark - Faces  ,1981,John Clark,French horn
ECM 1176,John Clark - Faces  ,1981,David Darling,cello
ECM 1176,John Clark - Faces  ,1981,David Friedman,vibraharp
ECM 1176,John Clark - Faces  ,1981,David Friedman,marimba
ECM 1176,John Clark - Faces  ,1981,Jon Christensen,drums
ECM 1177,"Collin Walcott, Don Cherry, Nana Vasconcelos - Codona 2  ",1981,Don Cherry,trumpet
ECM 1177,"Collin Walcott, Don Cherry, Nana Vasconcelos - Codona 2  ",1981,Don Cherry,melodica
ECM 1177,"Collin Walcott, Don Cherry, Nana Vasconcelos - Codona 2  ",1981,Don Cherry,doussn'gouni
ECM 1177,"Collin Walcott, Don Cherry, Nana Vasconcelos - Codona 2  ",1981,Don Cherry,voice
ECM 1177,"Collin Walcott, Don Cherry, Nana Vasconcelos - Codona 2  ",1981,Collin Walcott,sitar
ECM 1177,"Collin Walcott, Don Cherry, Nana Vasconcelos - Codona 2  ",1981,Collin Walcott,tabla
ECM 1177,"Collin Walcott, Don Cherry, Nana Vasconcelos - Codona 2  ",1981,Collin Walcott,sanza
ECM 1177,"Collin Walcott, Don Cherry, Nana Vasconcelos - Codona 2  ",1981,Collin Walcott,timpani
ECM 1177,"Collin Walcott, Don Cherry, Nana Vasconcelos - Codona 2  ",1981,Collin Walcott,voice
ECM 1177,"Collin Walcott, Don Cherry, Nana Vasconcelos - Codona 2  ",1981,Nana Vasconcelos,berimbau
ECM 1177,"Collin Walcott, Don Cherry, Nana Vasconcelos - Codona 2  ",1981,Nana Vasconcelos,talking drum
ECM 1177,"Collin Walcott, Don Cherry, Nana Vasconcelos - Codona 2  ",1981,Nana Vasconcelos,percussion
ECM 1177,"Collin Walcott, Don Cherry, Nana Vasconcelos - Codona 2  ",1981,Nana Vasconcelos,voice
ECM 1178,"Barre Phillips, Aina Kemanis, John Surman, Herve Bourde, Claudia Phillips, Pierre Favre - Music By...  ",1981,John Surman,soprano
ECM 1178,"Barre Phillips, Aina Kemanis, John Surman, Herve Bourde, Claudia Phillips, Pierre Favre - Music By...  ",1981,John Surman,baritone sax
ECM 1178,"Barre Phillips, Aina Kemanis, John Surman, Herve Bourde, Claudia Phillips, Pierre Favre - Music By...  ",1981,John Surman,bass clarinet
ECM 1178,"Barre Phillips, Aina Kemanis, John Surman, Herve Bourde, Claudia Phillips, Pierre Favre - Music By...  ",1981,Herve Bourde,alto
ECM 1178,"Barre Phillips, Aina Kemanis, John Surman, Herve Bourde, Claudia Phillips, Pierre Favre - Music By...  ",1981,Herve Bourde,tenor sax
ECM 1178,"Barre Phillips, Aina Kemanis, John Surman, Herve Bourde, Claudia Phillips, Pierre Favre - Music By...  ",1981,Herve Bourde,flute
ECM 1178,"Barre Phillips, Aina Kemanis, John Surman, Herve Bourde, Claudia Phillips, Pierre Favre - Music By...  ",1981,Barre Phillips,bass
ECM 1178,"Barre Phillips, Aina Kemanis, John Surman, Herve Bourde, Claudia Phillips, Pierre Favre - Music By...  ",1981,Pierre Favre,drums
ECM 1178,"Barre Phillips, Aina Kemanis, John Surman, Herve Bourde, Claudia Phillips, Pierre Favre - Music By...  ",1981,Pierre Favre,percussion
ECM 1178,"Barre Phillips, Aina Kemanis, John Surman, Herve Bourde, Claudia Phillips, Pierre Favre - Music By...  ",1981,Claudia Phillips,voice
ECM 1178,"Barre Phillips, Aina Kemanis, John Surman, Herve Bourde, Claudia Phillips, Pierre Favre - Music By...  ",1981,Aina Kemanis,voice
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Don Cherry,pocket trumpet
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Tommy Adolfsson,trumpet
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Christer Bothen,bass clarinet
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Christer Bothen,tenor sax
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Kjell Westling,sopranino sax
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Kjell Westling,bass clarinet
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Ulf Wallander,soprano
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Ulf Wallander,tenor sax
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Jorgen Adolfsson,violin
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Jorgen Adolfsson,sopranino
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Jorgen Adolfsson,soprano
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Jorgen Adolfsson,alto sax
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Thomas Mera Gartz,violin
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Thomas Mera Gartz,tenor sax
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Thomas Mera Gartz,drums
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Tord Bengtsson,violin
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Tord Bengtsson,electric guitar
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Matthias Hellden,cello
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Sigge Krantz,electric guitar
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Sigge Krantz,bass guitar
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Sigge Krantz,bass
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Bosse Skoglund,drums
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Bengt Berger,blekete drum
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Bengt Berger,xylophone
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Anita Livstrand,voice
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Anita Livstrand,bells
ECM 1179,Bengt Berger - Bitter Funeral Beer  ,1982,Anita Livstrand,axatse
ECM 1180/81,Pat Metheny - 80/81  ,1980,Mike Brecker,tenor sax
ECM 1180/81,Pat Metheny - 80/81  ,1980,Dewey Redman,tenor sax
ECM 1180/81,Pat Metheny - 80/81  ,1980,Pat Metheny,guitar
ECM 1180/81,Pat Metheny - 80/81  ,1980,Charlie Haden,bass
ECM 1180/81,Pat Metheny - 80/81  ,1980,Jack DeJohnette,drums
ECM 1182/83,"Chick Corea And Gary Burton - In Concert, Zurich, October 28, 1979  ",1980,Gary Burton,vibraharp
ECM 1182/83,"Chick Corea And Gary Burton - In Concert, Zurich, October 28, 1979  ",1980,Chick Corea,piano
ECM 1184,Gary Burton Quartet - Easy As Pie  ,1981,Jim Odgren,alto sax
ECM 1184,Gary Burton Quartet - Easy As Pie  ,1981,Gary Burton,vibes
ECM 1184,Gary Burton Quartet - Easy As Pie  ,1981,Steve Swallow,bass
ECM 1184,Gary Burton Quartet - Easy As Pie  ,1981,Mike Hyman,drums
ECM 1185,Miroslav Vitous Group  ,1981,John Surman,soprano
ECM 1185,Miroslav Vitous Group  ,1981,John Surman,baritone sax
ECM 1185,Miroslav Vitous Group  ,1981,John Surman,bass clarinet
ECM 1185,Miroslav Vitous Group  ,1981,Kenny Kirkland,piano
ECM 1185,Miroslav Vitous Group  ,1981,Miroslav Vitous,bass
ECM 1185,Miroslav Vitous Group  ,1981,Jon Christensen,drums
ECM 1186,Eberhard Weber Colours - Little Movements  ,1980,Charlie Mariano,soprano sax
ECM 1186,Eberhard Weber Colours - Little Movements  ,1980,Charlie Mariano,flute
ECM 1186,Eberhard Weber Colours - Little Movements  ,1980,Rainer Bruninghaus,piano
ECM 1186,Eberhard Weber Colours - Little Movements  ,1980,Rainer Bruninghaus,synthesizer
ECM 1186,Eberhard Weber Colours - Little Movements  ,1980,Eberhard Weber,bass
ECM 1186,Eberhard Weber Colours - Little Movements  ,1980,John Marshall,drums
ECM 1186,Eberhard Weber Colours - Little Movements  ,1980,John Marshall,percussion
ECM 1187,Rainer Bruninghaus - Freigeweht  ,1981,Kenny Wheeler,flugelhorn
ECM 1187,Rainer Bruninghaus - Freigeweht  ,1981,Brynjar Hoff,oboe
ECM 1187,Rainer Bruninghaus - Freigeweht  ,1981,Brynjar Hoff,English horn
ECM 1187,Rainer Bruninghaus - Freigeweht  ,1981,Rainer Bruninghaus,piano
ECM 1187,Rainer Bruninghaus - Freigeweht  ,1981,Rainer Bruninghaus,synthesizer
ECM 1187,Rainer Bruninghaus - Freigeweht  ,1981,Jon Christensen,drums
ECM 1188,Arild Andersen - Lifelines  ,1981,Kenny Wheeler,flugelhorn
ECM 1188,Arild Andersen - Lifelines  ,1981,Kenny Wheeler,cornet
ECM 1188,Arild Andersen - Lifelines  ,1981,Steve Dobrogosz,piano
ECM 1188,Arild Andersen - Lifelines  ,1981,Arild Andersen,double bass
ECM 1188,Arild Andersen - Lifelines  ,1981,Paul Motian,drums
ECM 1189,Jack DeJohnette's Special Edition - Tin Can Alley  ,1981,Chico Freeman,tenor sax
ECM 1189,Jack DeJohnette's Special Edition - Tin Can Alley  ,1981,John Purcell,baritone sax
ECM 1189,Jack DeJohnette's Special Edition - Tin Can Alley  ,1981,Peter Warren,bass
ECM 1189,Jack DeJohnette's Special Edition - Tin Can Alley  ,1981,Jack DeJohnette,drums
ECM 1190,"Pat Metheny And Lyle Mays - As Falls Wichita, So Falls Wichita Falls  ",1981,Lyle Mays,piano
ECM 1190,"Pat Metheny And Lyle Mays - As Falls Wichita, So Falls Wichita Falls  ",1981,Lyle Mays,synthesizer
ECM 1190,"Pat Metheny And Lyle Mays - As Falls Wichita, So Falls Wichita Falls  ",1981,Lyle Mays,organ
ECM 1190,"Pat Metheny And Lyle Mays - As Falls Wichita, So Falls Wichita Falls  ",1981,Lyle Mays,autoharp
ECM 1190,"Pat Metheny And Lyle Mays - As Falls Wichita, So Falls Wichita Falls  ",1981,Pat Metheny,electric and acoustic 6 & 12-string guitar
ECM 1190,"Pat Metheny And Lyle Mays - As Falls Wichita, So Falls Wichita Falls  ",1981,Pat Metheny,bass
ECM 1190,"Pat Metheny And Lyle Mays - As Falls Wichita, So Falls Wichita Falls  ",1981,Nana Vasconcelos,berimbau
ECM 1190,"Pat Metheny And Lyle Mays - As Falls Wichita, So Falls Wichita Falls  ",1981,Nana Vasconcelos,drums
ECM 1190,"Pat Metheny And Lyle Mays - As Falls Wichita, So Falls Wichita Falls  ",1981,Nana Vasconcelos,percussion
ECM 1190,"Pat Metheny And Lyle Mays - As Falls Wichita, So Falls Wichita Falls  ",1981,Nana Vasconcelos,vocals
ECM 1191,Abercrombie Quartet - M  ,1981,Richard Beirach,piano
ECM 1191,Abercrombie Quartet - M  ,1981,John Abercrombie,electric
ECM 1191,Abercrombie Quartet - M  ,1981,John Abercrombie,acoustic guitar
ECM 1191,Abercrombie Quartet - M  ,1981,George Mraz,bass
ECM 1191,Abercrombie Quartet - M  ,1981,Peter Donald,drums
ECM 1192,"Terje Rypdal, Miroslav Vitous, Jack DeJohnette - To Be Continued  ",1981,Terje Rypdal,electric guitar
ECM 1192,"Terje Rypdal, Miroslav Vitous, Jack DeJohnette - To Be Continued  ",1981,Terje Rypdal,flute
ECM 1192,"Terje Rypdal, Miroslav Vitous, Jack DeJohnette - To Be Continued  ",1981,Miroslav Vitous,acoustic
ECM 1192,"Terje Rypdal, Miroslav Vitous, Jack DeJohnette - To Be Continued  ",1981,Miroslav Vitous,electric bass
ECM 1192,"Terje Rypdal, Miroslav Vitous, Jack DeJohnette - To Be Continued  ",1981,Miroslav Vitous,piano
ECM 1192,"Terje Rypdal, Miroslav Vitous, Jack DeJohnette - To Be Continued  ",1981,Jack DeJohnette,drums
ECM 1192,"Terje Rypdal, Miroslav Vitous, Jack DeJohnette - To Be Continued  ",1981,Jack DeJohnette,voice
ECM 1193,John Surman - The Amazing Adventures Of Simon Simon  ,1981,John Surman,soprano
